GeneID	GSM4053401	GSM4053402	GSM4053403	GSM4053404	GSM4053405	GSM4053406	GSM4053407	GSM4053408	GSM4053409	GSM4053410	GSM4053411	GSM4053412
127733	204	301	105	27	113	181	118	284	205	14	224	72
101928017	0	0	0	0	0	0	0	2	0	0	1	0
105376825	0	0	0	0	0	0	0	0	0	0	0	0
105376826	0	0	0	0	0	0	0	0	0	0	0	0
105376827	0	0	0	0	0	0	0	0	0	0	0	0
105376828	0	0	0	0	0	0	0	0	0	0	0	0
127731	12	0	13	5	17	2	0	38	7	6	19	23
339505	0	0	0	0	0	0	0	0	0	0	0	0
55450	216	121	538	84	385	704	268	709	429	50	856	451
79594	75	188	244	232	101	266	137	360	394	242	423	153
163933	0	0	0	0	0	0	0	0	14	5	8	0
978	50	332	392	441	74	393	295	957	419	94	654	550
65018	502	762	1332	1072	1227	2167	1003	4096	3446	8772	3240	1974
102464833	3	10	15	19	23	48	11	29	31	118	71	52
100861548	154	220	414	309	335	654	301	1119	928	2336	983	523
1650	3374	4609	8076	4013	3868	12337	6911	4010	3491	3482	4824	6134
57576	17	16	11	31	6	3	9	49	154	205	24	26
400745	0	0	1	14	0	0	0	0	0	0	1	0
112268222	1	1	2	3	2	2	1	2	5	3	3	3
50809	1409	1524	2470	2183	1777	3136	1990	2657	2827	2853	2731	1348
8672	1406	2052	3286	3023	2453	4243	3002	4148	3846	4439	4447	3224
105376830	0	0	0	0	0	0	0	0	0	0	0	0
105376829	0	0	0	0	0	0	0	0	0	0	0	0
100302155	0	0	0	0	0	0	0	0	0	0	0	0
1889	2259	5817	5603	4154	3057	8076	4395	11092	10740	11935	11755	7047
100506801	4	0	2	0	1	3	7	2	2	0	5	7
105376832	0	0	0	0	0	0	0	0	0	0	0	0
84224	41	221	246	243	541	702	687	293	394	307	428	73
249	2	374	66	173	17	38	41	98	28	335	172	51
105376834	0	0	0	0	0	0	0	0	0	0	0	0
5909	157	607	976	427	629	1246	547	794	183	91	1023	530
84196	569	1128	1365	1126	716	1490	1048	995	1310	1414	1116	662
401944	180	856	799	1884	443	1364	865	2612	6243	6111	2923	767
3339	3094	18926	15098	31048	7287	24384	17607	56905	119189	108027	57871	19423
23436	0	0	0	0	0	3	5	7	2	0	3	0
10136	0	5	0	0	0	10	1	21	0	0	0	0
101928043	0	0	0	0	0	0	0	0	0	0	0	0
29092	0	0	0	0	0	0	0	0	0	0	0	0
112268223	0	0	0	0	1	0	1	0	0	0	0	5
998	1101	1833	3393	2772	1567	4865	2989	4292	3926	3036	4087	2334
54361	19	8	63	233	126	130	74	22	36	115	100	101
105376845	0	0	0	3	0	0	1	0	0	0	0	0
105376850	0	0	0	0	0	0	0	0	0	0	0	0
107985377	0	0	0	0	0	0	0	0	0	0	0	0
100616433	0	0	0	0	0	0	0	0	0	0	0	0
105376856	0	0	0	0	0	0	0	0	0	0	0	0
9923	530	623	933	1208	876	1666	1246	957	1115	1125	926	845
2046	0	0	4	1	0	0	0	0	0	0	0	0
102466615	0	0	0	0	0	0	0	0	0	0	0	0
712	732	589	1060	1229	497	814	890	1883	754	5249	1285	449
714	750	417	1034	1059	512	789	673	1320	609	3235	1040	443
713	1218	733	1546	1412	667	1143	987	2286	784	5400	1251	789
2048	12616	6145	12707	5474	6715	18782	16379	2728	1472	689	5584	5253
100616391	0	0	0	0	0	0	0	0	0	0	0	0
100422914	304	126	227	110	102	349	389	71	21	10	125	166
646262	0	0	0	0	0	0	0	0	0	0	0	0
729059	0	0	0	0	0	0	0	0	0	0	0	0
23028	1109	2132	3400	1698	1284	4604	2418	1468	1571	1680	1417	1225
100422866	2	0	1	6	3	4	2	2	0	0	1	0
7798	446	655	921	654	383	1050	613	904	928	725	1143	849
3352	158	34	279	21	78	262	52	8	7	38	61	7
100996511	0	0	0	1	0	0	0	0	0	0	0	0
10236	1704	2320	3489	2416	1444	3399	2900	1782	2204	2061	2362	1683
80818	52	54	187	267	105	285	124	242	384	664	292	73
148898	1	7	12	14	17	6	6	10	9	44	4	0
6920	1077	1451	1337	624	1431	3428	1830	4324	2476	7498	4118	4132
55616	61	153	193	683	81	251	266	594	578	1662	566	484
1870	92	74	76	89	51	122	36	64	65	7	92	194
101928163	12	15	17	9	16	9	2	10	5	0	20	12
105376859	0	0	0	0	0	0	0	0	0	0	0	0
3399	1282	178	517	545	585	780	518	932	1262	979	920	1269
107984928	0	0	0	0	0	0	0	0	0	0	0	0
259283	6	0	4	1	2	5	2	0	1	4	0	0
6135	16368	26104	43109	28439	34302	83491	25407	26449	28508	36512	24203	24874
6924	451	687	781	925	564	1248	698	815	924	1360	1099	849
100506963	0	0	0	0	0	1	0	0	0	0	1	0
57095	180	169	310	368	174	701	287	262	417	485	402	197
105376860	86	142	182	123	99	387	150	220	121	100	153	234
11313	544	689	886	623	588	2085	981	1010	586	373	814	1258
2582	1546	1523	1899	836	1157	2657	2041	1820	773	134	1605	2735
3155	376	431	897	431	646	1157	561	1502	632	1227	1087	785
105376861	0	0	0	0	6	0	1	3	0	0	1	9
2517	732	750	2154	936	1276	3569	1182	4282	1782	1226	4823	3111
1269	0	2	2	0	0	0	0	2	0	0	0	4
107984929	0	0	0	0	0	0	0	0	0	0	0	0
100616492	0	0	0	0	0	0	0	0	0	0	0	0
55629	349	418	838	471	451	1305	666	1028	939	586	929	826
10772	589	774	1302	937	775	1318	1016	510	684	751	652	610
105378615	0	0	0	0	0	0	0	0	0	0	0	0
105376863	0	0	0	0	0	0	0	0	0	0	0	0
107984931	0	8	36	24	32	69	8	8	7	787	24	7
127294	74	100	406	235	273	1050	258	69	53	8858	217	105
107985737	3	0	2	6	0	14	4	0	0	10	1	0
105376864	0	0	1	0	1	0	0	0	0	4	0	0
58985	363	107	915	312	663	1199	736	672	391	0	785	585
163702	138	45	313	69	131	369	197	250	122	17	258	246
284632	0	0	0	0	0	0	0	0	0	0	0	0
105376871	0	1	0	0	0	0	0	0	0	0	0	0
57822	176	167	20	817	91	338	31	4	8	6	1	0
90529	44	79	99	51	59	174	64	277	163	115	241	143
57185	118	154	274	175	216	592	242	679	684	201	392	226
100750325	0	0	0	0	0	0	0	0	0	0	0	0
11123	47	44	48	58	84	79	93	53	57	36	70	41
100506985	0	0	0	0	0	0	0	0	0	0	0	0
400746	7	31	44	39	14	46	64	20	3	34	5	34
10250	5445	7018	6724	5401	4172	8015	7168	7144	7802	6432	8282	6527
25932	248	554	606	773	277	802	363	2027	3579	2051	1621	595
105376876	0	0	0	0	0	0	0	0	0	0	0	0
864	89	66	78	62	31	73	85	55	31	78	71	83
102465437	0	0	1	0	1	0	1	0	2	0	0	2
107984932	0	0	0	0	0	2	0	0	0	0	0	0
105376878	9	14	9	7	5	17	8	14	3	0	9	8
100616365	0	0	0	0	0	0	0	0	0	0	0	0
105376879	0	0	0	0	0	0	0	0	0	0	0	0
25949	387	810	1479	755	925	1721	661	1109	1262	1568	1362	527
57035	454	531	997	524	795	668	530	336	255	391	367	441
105376882	0	0	0	0	0	0	0	0	0	0	0	0
6007	11	127	12	109	57	45	51	74	17	113	37	37
23585	272	377	611	607	464	962	564	749	763	647	790	785
6006	149	290	377	416	260	512	270	473	384	370	396	532
55219	448	569	1115	707	791	1860	1224	1124	1065	896	966	1046
26119	394	899	927	817	701	916	920	1396	740	619	546	941
57134	69	75	122	378	70	160	60	453	856	885	348	109
57190	693	2302	2208	3695	957	2986	1701	2491	3407	4605	1796	1925
56181	151	145	296	258	222	390	299	581	848	1027	529	398
646471	16	22	51	65	58	85	49	116	178	186	98	55
79000	37	92	82	99	59	134	91	51	82	92	47	31
164091	6	47	39	127	39	66	43	75	68	60	48	18
3925	771	553	1550	738	453	1168	618	323	375	298	289	301
100500808	28	20	41	27	5	45	24	24	9	6	17	10
105376885	0	0	0	0	0	0	0	0	0	0	0	0
5051	187	250	331	201	257	379	343	554	280	172	468	422
101928216	0	0	1	0	0	0	1	6	5	43	0	0
2134	0	0	1	3	0	0	1	25	19	150	12	0
7780	0	66	13	12	90	190	81	4	0	22	8	0
105376910	0	0	0	0	0	0	0	0	0	0	0	0
84676	0	0	2	6	8	0	0	1	0	743	2	0
149420	42	48	81	70	56	113	89	52	70	45	58	60
105376886	0	0	0	0	0	0	0	0	0	0	0	0
79927	0	0	0	5	0	0	1	3	2	10	5	1
110806296	0	0	0	0	0	0	0	0	0	0	0	0
51042	134	133	196	114	168	334	252	51	65	95	96	145
10256	879	1019	2747	1719	2224	3935	3377	2178	581	1437	1513	2113
378807	0	1	0	0	5	0	9	1	0	0	0	0
101928303	0	0	0	0	0	0	0	0	0	0	0	0
64793	193	233	267	227	171	393	413	198	132	721	151	169
83442	1713	1727	1974	2100	1154	2867	2064	2716	1596	976	2230	3391
91544	298	124	380	209	127	254	219	174	170	207	148	191
1043	81	57	127	81	19	38	77	54	60	104	41	64
55057	245	196	196	488	249	498	280	487	298	3	308	485
257101	2	16	10	13	0	1	1	2	8	10	2	2
79727	0	0	0	0	0	0	0	0	0	0	0	0
79947	356	365	802	733	566	1313	727	1572	1065	1441	1304	1193
101928324	2	1	2	1	0	3	1	5	0	0	5	0
3151	2479	2047	3216	2504	1793	3954	3300	2219	3066	2988	2781	2411
6195	2188	3534	3687	1681	2079	6202	2548	5109	2506	301	5581	6408
100302190	0	1	0	0	0	1	0	0	0	0	0	0
105376888	0	0	0	0	0	0	0	0	0	0	0	0
101928728	0	0	0	0	0	0	0	2	0	0	2	0
8289	4656	4004	7276	7842	3870	9697	8067	8731	9963	7428	8705	6418
55650	81	96	158	135	134	342	93	162	101	237	127	142
84243	192	421	299	419	161	629	175	857	544	452	846	568
2810	1020	1131	1154	9668	620	3048	466	2944	770	22	1481	2308
54707	129	122	248	139	130	290	167	287	156	191	232	198
63906	98	79	230	184	148	341	130	242	232	360	270	141
10726	3280	4149	4774	3445	3067	6739	4764	3537	5641	4792	3851	3287
8431	25	13	47	8	26	24	11	11	0	7	1	15
126695	77	74	122	119	93	266	95	129	49	3	197	120
388610	0	0	0	0	0	1	0	2	2	0	1	1
115572	3	22	4	227	0	6	0	130	291	47	89	17
101928391	0	0	0	0	0	0	0	0	0	0	0	0
6548	828	916	1493	1087	841	1616	843	3621	2839	1029	4681	2878
102723760	0	0	0	0	0	0	0	0	0	0	0	0
105376890	0	0	0	0	0	0	0	0	0	0	0	0
23038	526	734	1224	669	1004	2432	1121	1593	1863	2146	1688	597
84065	168	92	266	186	177	437	286	248	286	270	218	142
644961	24	38	32	45	38	170	39	17	20	16	68	30
84958	33	223	89	418	281	166	61	54	23	47	113	119
9064	168	452	227	1027	227	263	144	483	597	1628	639	1220
8547	1	5	5	22	1	0	2	4	0	50	0	0
388611	0	0	0	13	3	3	0	1	0	0	1	2
2827	21	49	3	5	6	14	6	5	14	7	10	0
10163	1540	2248	3646	2865	1961	5297	2113	4342	5090	5037	4212	2467
105376892	0	0	0	0	0	0	0	0	0	0	0	0
27245	104	238	241	282	89	141	231	444	793	748	355	169
2268	44	1018	178	206	29	122	55	158	149	268	481	51
111216282	0	0	0	0	0	0	0	0	0	0	0	0
2537	31	50	186	548	188	124	68	91	274	427	96	36
199870	68	80	126	156	104	253	131	164	276	263	209	140
23673	388	471	724	817	498	1147	615	1428	1113	1130	1246	1115
5511	274	388	550	526	266	830	430	458	532	614	515	308
677774	17	1	106	52	58	100	43	37	24	5	59	65
9473	111	294	173	265	75	213	157	293	114	185	348	205
6118	259	230	353	281	231	343	241	178	301	601	214	211
27293	200	157	367	166	188	720	286	432	147	36	421	570
55113	8	25	11	23	27	35	19	33	38	27	49	31
2140	499	733	1183	593	444	982	373	388	552	603	476	459
5724	18	224	44	89	23	34	19	77	33	130	94	34
22826	1001	1994	1981	2183	1000	2575	1237	1882	2292	3216	1921	1075
93974	1378	1335	2107	1458	1675	3350	1473	2705	1507	2201	1823	2362
83667	51	216	146	150	91	232	156	291	166	218	254	374
54797	35	66	129	80	66	168	81	105	90	52	99	82
65979	708	657	1307	984	562	1516	929	1246	1037	987	1538	1184
1104	656	931	1178	811	571	1130	754	264	256	205	360	757
8420	19	23	40	34	50	42	35	9	18	6	10	31
6080	68949	35246	110326	75775	139054	216947	108684	27952	15236	3311	46028	27792
26768	84382	37209	119472	101346	181385	236161	149030	31779	12344	3888	44990	29154
54952	129	186	168	174	151	323	244	184	205	282	186	112
85028	141	45	345	67	349	208	189	29	19	3	39	37
692212	5	5	8	5	5	6	12	1	0	0	3	8
677838	119	40	321	53	328	185	172	24	12	3	30	22
677825	15	4	22	11	20	22	17	5	7	0	9	13
692073	59	32	84	48	107	88	81	40	21	3	55	39
115273	5	7	7	11	3	7	2	7	2	11	2	7
6883	39	74	101	59	108	133	59	70	96	101	111	52
105378616	0	0	0	0	0	0	0	0	0	0	0	0
26824	0	0	0	0	0	0	0	0	0	0	0	0
10691	190	283	284	275	207	562	234	236	320	273	359	215
51441	521	599	915	822	515	1646	1088	737	613	607	968	590
4985	0	0	0	0	0	4	0	10	6	0	2	0
2035	1527	1487	3311	2086	2650	5133	3071	2379	1821	2444	2594	1845
399474	0	0	4	6	1	4	0	10	58	18	20	0
6429	588	850	1557	967	744	1383	950	1167	1731	1537	1510	725
51102	157	180	224	215	193	433	201	172	206	422	189	331
10076	11	1075	192	508	106	106	312	221	354	1416	246	118
101928460	0	0	0	0	0	0	0	0	0	0	0	0
107984933	0	0	0	0	0	0	0	0	0	0	0	0
107984934	0	0	0	0	0	0	0	0	0	0	0	0
101929406	0	0	0	0	0	0	0	0	0	0	0	0
105378617	0	0	0	0	0	0	0	0	0	0	0	0
105378618	0	0	0	0	0	0	0	0	0	0	0	0
4146	1	4	2	7	4	5	13	1	2	2	4	2
100129196	1	3	2	7	4	5	11	1	1	2	1	2
7805	460	1892	1126	649	239	584	563	543	385	863	1289	385
100616164	0	0	0	0	0	0	0	0	0	0	0	0
105378620	0	2	1	0	0	1	2	0	0	0	0	0
105378621	0	0	0	0	0	0	0	0	0	0	0	0
105378622	0	0	0	0	0	0	0	0	0	0	0	0
400748	0	0	0	0	0	0	1	0	0	0	0	0
9672	153	411	222	298	230	398	384	900	1756	651	841	187
9698	1969	3069	4916	3273	2429	6059	5577	3080	3535	4410	3932	3081
692234	14	5	41	19	16	20	65	10	10	10	6	20
692235	13	9	43	20	19	20	69	10	8	6	5	37
692200	0	0	0	4	2	2	2	0	0	0	1	0
107984935	0	0	0	0	0	0	0	0	0	0	0	0
79570	0	7	2	0	0	0	0	0	4	53	4	7
9410	311	496	604	492	210	760	837	316	356	429	479	504
51538	178	313	330	282	197	601	527	347	441	493	347	301
2170	27	33	72	57	33	569	880	355	274	13837	155	40
105378623	0	0	0	0	0	0	0	1	3	0	0	0
107985470	0	0	0	0	0	0	0	0	0	0	0	0
347735	1322	2455	3650	1869	1776	6459	6445	8180	3342	600	6780	7126
105378625	0	0	0	0	0	0	0	0	0	0	0	0
105379772	0	0	0	0	0	0	1	0	0	0	0	0
149086	0	3	2	0	1	6	0	0	0	0	0	0
284551	0	0	0	0	0	1	0	0	0	0	0	0
105378626	0	1	1	0	1	4	1	2	1	4	1	0
64129	750	1451	2405	883	1816	4614	3880	3110	2860	2042	2242	1745
3061	53	67	80	44	25	64	116	83	67	72	84	72
553115	168	240	350	231	140	341	435	350	327	290	355	325
107985471	1	4	3	2	2	9	7	5	2	1	7	2
105378628	0	0	0	0	0	0	0	0	0	0	0	0
1307	84	775	1063	1978	309	608	536	864	2175	1654	1054	324
101929444	0	0	0	0	0	0	0	0	0	0	0	0
576	10	55	16	17	27	10	72	43	148	215	69	11
100423028	0	0	0	0	0	0	0	0	0	0	0	0
90853	9	139	30	27	1	16	49	0	0	10	0	4
8073	688	1431	1588	729	852	1874	2357	1506	1349	2420	1970	1256
10657	1873	2090	3160	2134	1535	3915	4001	1847	2251	1942	2477	1564
55116	56	81	123	89	60	153	185	91	115	129	117	87
100847018	0	0	0	0	0	0	0	0	0	0	0	0
23633	505	655	957	1065	595	1393	1763	983	1339	1498	1265	682
200081	482	537	799	886	520	1164	1143	741	949	760	934	680
79140	5	5	13	12	24	28	7	28	28	50	10	12
56063	46	86	128	63	110	213	165	59	43	70	97	94
55721	75	64	95	81	33	146	191	70	38	74	99	109
149069	11	15	16	10	13	25	29	18	11	13	20	19
8668	2600	3235	4441	2966	2408	4837	6964	2514	2674	2679	2389	4245
339483	0	0	1	0	0	0	0	4	0	0	0	0
84734	3	12	6	6	3	2	13	16	4	22	2	2
3932	117	96	114	93	57	112	178	47	38	76	37	89
3065	2385	2642	4026	1888	2328	6311	7443	3642	2707	757	3601	3357
65108	282	326	587	259	335	782	486	147	105	75	313	187
105378629	0	0	0	0	0	0	0	0	0	0	0	0
81629	13	19	48	61	9	28	56	20	4	40	26	46
100128071	0	0	0	0	0	0	0	0	0	2	1	0
55108	288	296	570	343	282	594	704	662	410	664	692	289
728116	0	0	0	1	0	0	0	2	0	0	0	0
653121	11	31	59	58	36	46	50	67	78	95	96	67
102723870	0	0	0	0	0	0	0	0	0	0	0	0
339487	115	122	385	287	186	404	343	250	185	339	252	186
5928	1629	1725	3341	2003	1541	3812	4194	1616	1729	2034	1862	1614
81493	11	98	156	176	62	78	130	413	467	1513	363	109
57648	478	514	817	730	625	1304	1285	1589	636	146	1388	1357
8565	1311	2603	2244	2324	2130	2673	3830	1122	1321	1327	1465	1520
64766	153	135	268	216	146	243	511	208	344	275	157	147
252995	2	1	7	5	0	4	12	12	12	724	27	6
105378631	0	0	0	0	0	0	3	0	0	0	0	0
3208	3	0	16	1	4	12	7	16	6	0	25	6
113452	1132	371	777	535	666	1121	1196	1966	1161	63	1485	2357
105378632	0	0	0	0	0	0	0	0	0	0	1	0
127544	899	1933	1102	557	476	1022	1119	1145	883	513	1597	1668
204	6299	6423	8223	6218	5013	10329	12737	8165	4885	5990	6432	8300
105378635	0	0	0	0	0	0	0	0	0	0	0	0
113451	71	47	46	21	19	37	33	89	67	25	49	92
112268224	0	0	0	0	0	0	0	0	0	0	0	0
55223	30	29	81	160	49	65	64	74	82	58	81	54
149076	142	150	271	416	141	300	371	842	1485	1546	748	321
127550	0	0	2	0	0	0	0	2	3	0	8	0
1912	389	920	739	473	371	1194	852	595	725	809	908	496
100500853	51	119	91	66	44	167	99	55	56	105	96	61
101929464	0	0	0	0	0	0	0	0	0	0	0	0
7579	41	32	105	124	74	164	191	31	121	65	63	35
114784	2	208	123	120	67	125	28	31	31	24	27	10
105378638	0	0	0	0	0	0	0	0	0	0	0	0
127540	0	4	1	0	0	0	0	0	0	0	0	0
402779	0	0	0	0	0	0	0	0	0	0	0	0
84970	0	0	1	0	0	0	0	0	6	0	3	0
105378639	0	0	0	0	0	0	0	0	0	0	0	0
105378640	0	0	0	0	0	0	0	0	0	0	0	0
105378641	0	0	0	0	2	0	1	0	0	0	0	0
693137	0	0	0	0	0	0	0	0	0	0	0	0
105378642	0	0	0	0	0	0	0	2	1	0	0	0
2709	65	102	0	464	3	7	0	0	0	4	8	0
127534	37	89	43	53	64	28	31	2	1	0	1	8
2707	625	827	517	933	323	1540	876	95	39	6	497	620
2701	6	16	36	57	19	38	25	18	70	258	77	24
113444	177	205	229	237	149	326	281	413	205	293	418	241
58512	3	10	16	17	7	5	13	28	50	0	6	6
653160	3	7	11	4	11	11	11	8	1	7	13	12
100506144	8	33	23	25	17	69	38	23	25	25	16	46
9204	236	338	603	496	417	598	730	543	449	458	498	275
79830	145	107	241	206	209	329	409	172	213	170	142	112
105378644	0	0	0	0	0	0	0	0	0	0	0	0
6421	2937	4241	5491	5080	3079	6905	6397	2894	3033	2978	5337	2687
9202	799	1475	2018	1960	1297	2402	4003	1828	3058	3210	1946	1058
100861513	17	36	47	39	42	59	54	41	62	73	55	29
79932	594	813	1679	1093	1018	1890	2502	1397	879	1390	1787	1279
23154	92	197	184	246	83	236	316	223	441	267	205	129
339488	6	28	18	8	7	1	97	2	1	3	2	0
105378645	1	1	1	5	0	0	1	2	1	0	0	0
5690	880	1063	1930	1128	711	2167	2646	937	1081	1214	1005	913
105378646	0	0	0	0	0	0	0	0	0	0	0	0
127703	2	12	19	30	4	15	24	28	48	51	18	15
63967	290	401	403	743	231	419	670	140	142	44	115	340
192670	197	260	402	376	299	433	1002	566	702	685	577	220
26523	341	424	1009	853	571	820	1944	1057	1172	1214	1169	588
192669	231	632	704	559	407	737	1097	551	847	794	633	314
105378647	0	0	0	0	0	0	0	0	0	0	0	0
27285	0	3	1	2	0	9	2	14	41	0	9	1
54936	80	100	79	93	96	143	237	74	97	104	132	152
1296	2	30	48	47	41	22	27	84	192	86	181	14
27095	105	176	290	318	188	434	386	301	334	369	337	202
55700	420	992	1099	1897	573	1515	1539	2478	5225	5569	2565	1041
9967	1747	3196	3313	3419	1747	4719	4606	3394	4267	5475	4490	2324
79729	101	931	292	706	569	1863	1563	327	106	45	288	258
55194	4	39	30	36	27	57	30	18	22	49	14	17
83931	489	781	901	514	642	1461	960	1101	1168	1332	1361	691
84967	70	128	217	162	125	177	297	154	244	416	153	119
127700	22	33	46	48	60	79	155	78	79	184	82	26
109616970	0	0	1	2	1	1	5	1	0	1	0	2
107984940	0	0	0	0	0	0	0	0	0	0	0	0
64960	385	398	688	558	409	817	1020	448	516	1339	474	540
1441	60	5750	509	847	156	293	225	845	352	602	2420	202
107984941	0	0	0	0	0	0	0	0	0	0	0	0
105378648	0	0	0	0	0	0	0	0	0	0	0	0
2899	0	6	11	7	12	4	0	214	522	81	127	30
100422898	0	0	0	0	0	0	0	0	0	0	0	0
107984942	0	0	0	0	0	0	0	0	0	0	0	0
728431	0	0	0	0	0	0	0	0	1	0	0	0
80149	762	1975	733	515	579	670	3377	427	244	88	424	593
102465438	1	2	0	1	0	0	1	0	0	0	0	1
64769	167	327	476	346	232	655	662	356	334	379	327	165
100847010	0	0	0	0	0	0	0	0	2	0	0	0
105378649	2	1	2	2	1	3	3	1	11	3	5	3
79753	49	116	160	134	78	167	203	155	212	152	260	100
7802	91	25	100	76	16	72	200	130	246	157	126	73
29889	1029	1411	1921	1719	990	2677	3261	898	1065	1263	1627	1320
284654	3	1	3	22	1	2	0	4	90	3	10	8
54955	68	48	59	53	36	154	147	34	18	72	53	48
55143	396	389	540	449	237	784	801	116	64	1	178	241
284656	218	97	175	21	120	315	274	540	165	0	445	829
105378650	0	0	0	0	0	0	0	0	0	0	0	0
149175	417	247	287	67	163	436	562	124	168	61	114	269
79693	106	135	173	139	62	216	237	144	107	68	154	232
127687	84	129	183	146	103	225	321	207	200	165	99	184
4520	336	804	763	690	292	603	925	852	772	666	879	831
3633	204	356	421	488	476	408	770	557	552	794	601	464
105378651	2	6	12	13	11	5	9	23	29	25	30	20
10946	1108	1540	2568	1855	1295	2620	2826	1305	1593	1739	1808	1050
2275	3	93	83	84	15	72	61	164	358	2043	109	45
51118	244	358	513	580	249	742	734	507	665	1231	578	292
5453	0	0	0	47	0	0	0	1	0	2	0	0
107985103	0	0	0	0	0	0	0	0	0	0	0	0
105378653	0	0	0	0	0	0	0	0	0	0	0	0
100500801	0	0	0	0	0	0	0	0	0	0	0	0
105378655	0	0	0	0	0	0	0	0	0	0	0	0
105378654	0	0	0	1	0	0	0	0	0	0	0	0
339442	0	0	0	1	0	0	0	0	0	0	0	0
105378657	0	0	0	0	0	0	0	0	0	0	0	0
107984943	0	0	0	0	0	0	0	0	0	0	0	0
105378656	0	0	0	0	0	0	0	0	0	0	0	0
105378658	0	0	0	0	0	0	0	0	0	0	0	0
105378660	0	0	0	0	0	0	0	0	0	0	0	0
64121	155	371	433	564	202	553	524	635	592	967	699	322
100527950	40	41	82	64	78	105	104	61	36	35	75	58
26292	36	38	76	41	53	90	84	58	34	33	62	46
105378663	0	1	2	4	3	0	0	1	0	0	0	5
81025	2	2	5	15	10	13	19	2	3	2	8	12
54933	40	56	119	137	93	193	69	133	108	7	305	314
105378662	10	12	20	19	14	32	10	35	12	2	44	60
79647	92	226	222	210	119	348	562	339	418	244	392	344
4725	1048	904	1838	1218	1266	2391	2136	1371	1667	2238	1323	962
23499	6539	8069	11148	22641	7484	12318	12658	17543	37428	17420	15765	8174
643314	1038	637	806	976	270	948	1469	957	1959	1478	598	488
105378950	0	0	0	0	0	0	0	0	0	0	0	0
353500	58	108	117	38	32	86	123	112	73	23	165	67
192217	8	17	16	10	7	3	17	20	16	11	24	9
728448	5	10	14	6	5	26	17	8	9	9	18	18
8761	785	1681	1878	1259	1504	3336	2453	1171	1392	4433	1636	757
101929516	176	399	444	285	343	795	536	315	316	922	357	179
677834	41	12	67	19	106	94	85	6	3	1	3	10
26508	7	135	52	49	29	73	36	57	153	217	120	6
84618	0	0	0	1	0	0	0	1	5	318	5	0
51440	0	6	1	0	0	0	0	13	13	12	15	0
10450	239	296	646	317	388	665	774	462	631	485	370	293
656	66	148	163	59	46	75	180	151	161	38	176	112
64064	7	15	28	14	12	5	16	13	13	2	27	15
105378666	0	0	0	0	0	0	0	0	0	0	0	0
101929536	0	0	0	0	0	0	0	0	0	0	0	0
105378951	0	0	0	0	1	0	0	0	0	0	0	1
107985740	0	0	0	0	0	0	0	0	0	0	0	0
105378665	1	0	0	0	1	0	0	0	0	0	0	1
105378667	0	0	0	0	0	0	0	0	0	0	0	0
54802	238	278	370	305	272	386	543	276	202	164	242	163
4610	44	35	45	75	41	107	112	16	23	12	64	85
105378668	25	8	12	28	18	37	36	10	10	2	11	44
84879	302	368	246	372	131	575	507	137	287	8	376	467
105378669	0	0	0	0	0	0	0	0	0	0	0	0
10487	3304	4412	6153	5698	3453	9660	9701	8723	7625	4068	7859	7815
5538	704	1251	1503	1819	853	2738	2460	1512	2300	1805	1275	736
105378671	0	0	0	0	0	0	0	0	0	0	0	0
6018	368	1249	811	541	456	860	1264	713	797	735	721	444
127391	0	0	0	0	0	0	0	1	0	0	0	0
10269	228	256	584	526	378	801	1152	470	601	383	649	498
1298	362	1762	210	185	908	1339	1031	283	89	81	379	207
107984945	0	2	0	1	0	0	0	0	1	2	0	1
64744	352	684	525	802	424	899	956	733	548	917	1468	565
65243	14	37	104	70	75	132	118	17	34	27	22	3
339559	18	16	76	114	42	160	216	48	102	38	57	13
105378672	0	0	0	0	0	0	0	0	0	0	0	0
64789	63	30	65	88	29	76	71	50	101	93	60	43
127396	8	2	31	20	15	39	64	24	34	19	34	25
105378673	0	0	0	0	0	0	0	0	0	0	0	0
9783	47	116	24	132	30	82	21	103	191	35	80	25
105378675	0	0	0	0	0	0	0	0	0	0	0	0
105378674	0	0	0	0	0	0	0	0	0	0	0	0
100130557	14	4	23	18	8	51	22	11	19	21	20	9
4802	694	658	896	703	590	1349	1717	1509	1238	1602	1301	1070
407034	0	0	4	0	0	2	4	0	0	0	0	0
407031	0	0	0	0	0	0	0	0	0	0	0	0
9132	20	50	24	14	15	87	14	274	379	138	126	76
105378676	0	0	0	0	0	0	0	0	0	0	0	0
163732	0	1	1	5	1	1	3	2	5	1	4	0
1503	655	1175	1040	1556	554	1841	1669	973	2386	409	1206	773
100507178	11	16	20	37	21	50	31	38	84	66	40	49
200172	1	1	9	21	8	9	10	8	1	1	4	7
22955	800	1138	1729	1248	1103	2230	1952	2896	5127	3466	2991	1162
100132074	2	7	9	19	12	23	37	8	29	8	13	1
101929901	0	0	0	0	0	0	0	0	0	0	0	0
105378678	0	0	0	0	0	0	0	0	0	0	0	0
1907	1	119	37	15	3	17	88	9	1	1	78	0
59269	60	201	99	216	35	103	167	210	133	314	376	129
2981	4	2	196	3	6	148	14	3305	2999	1	1378	2134
2980	36	33	882	14	57	851	172	9665	6892	3	9109	5828
22887	580	1065	1482	866	744	1737	2026	1466	1400	1730	1916	1034
284716	38	76	57	8	25	69	148	236	108	29	174	165
84217	1	26	3	1	10	11	3	18	22	25	35	2
728621	43	89	96	86	83	133	208	129	101	121	98	121
