GeneID	GSM2367963	GSM2367964	GSM2367966	GSM2367967	GSM2367969	GSM2367970	GSM2367974	GSM2367975	GSM2367977	GSM2367978
100422849	0	0	0	0	0	0	0	0	0	0
3148	508	628	2534	583	1414	448	2860	1841	535	777
105377541	0	0	1	0	0	0	0	0	0	0
105377540	0	0	0	0	0	0	0	0	0	0
8819	17	29	72	71	73	24	68	97	34	15
101928383	0	2	5	84	10	4	5	37	6	0
11341	0	2	5	86	13	6	8	42	6	0
112268474	0	0	0	0	0	1	0	1	1	0
112267917	0	0	0	0	0	0	0	0	0	0
101928409	0	0	0	1	0	0	1	0	0	0
9464	1	44	7	1738	16	54	79	430	78	5
79804	1	86	19	3454	21	79	115	868	98	8
107986203	0	0	0	0	0	0	0	0	0	0
101928478	0	0	0	0	0	0	0	0	0	0
105377543	0	0	0	0	0	0	0	0	0	0
105377544	4	0	7	0	1	0	0	0	0	0
105377546	0	0	2	0	0	0	0	0	0	0
107986204	0	0	0	0	0	0	0	0	0	0
101928509	0	0	0	0	0	0	0	0	0	0
26269	50	174	147	161	197	135	389	456	123	212
80817	5	0	3	3	4	3	1	1	0	2
105377547	0	0	0	0	0	0	0	0	0	0
100423042	0	0	0	0	0	0	0	0	0	0
3248	46	2505	433	534	456	1874	3588	3412	36	1120
105377548	0	0	0	0	0	0	0	0	0	0
105377549	0	0	0	0	0	0	0	0	0	0
105377551	0	0	0	0	0	0	0	0	0	0
8001	0	0	0	1	1	2	5	1	0	2
101928551	1	0	0	0	0	0	0	0	0	0
11086	0	0	1	0	0	0	0	0	0	0
105377552	0	0	0	0	0	0	0	0	0	0
2823	0	19	11	1378	4	23	44	373	1	8
101928590	0	0	0	0	0	0	0	0	0	0
107984113	0	0	0	0	0	0	0	0	0	0
116966	10	5	0	96	7	13	11	47	6	11
132851	0	0	0	6	0	0	0	0	0	0
140458	8	3	31	429	1	48	24	104	0	0
60559	119	306	748	457	369	200	1008	558	204	228
105377555	0	0	0	0	0	0	0	0	0	0
7424	3	47	12	22	50	9	98	35	86	7
105377556	0	0	0	0	0	0	0	0	0	0
105377557	0	0	0	0	0	0	0	0	0	0
55247	57	36	381	11	291	283	306	277	26	57
105377558	0	0	0	0	0	0	0	0	0	0
175	86	131	271	56	216	105	230	262	113	117
285500	0	0	1	0	0	0	0	0	0	0
105377559	0	0	0	0	0	0	0	0	0	0
285501	0	0	0	0	0	0	0	0	0	0
105377560	0	0	0	0	0	0	0	0	0	0
101928656	0	0	0	0	0	0	0	0	0	0
105377561	0	0	0	0	0	0	0	0	0	0
105377562	0	0	0	0	0	0	0	0	0	0
105377563	0	0	0	0	0	0	0	0	0	0
105377564	0	0	0	0	0	0	0	0	0	0
105377567	0	0	1	0	1	0	0	0	0	0
105377565	0	0	0	0	0	0	0	0	0	0
105377568	0	0	0	0	0	0	0	0	0	0
728081	0	0	0	0	0	0	0	0	0	0
101928679	0	0	0	0	0	0	0	0	0	0
107986205	0	0	0	0	0	0	0	0	0	0
55714	0	7	1	155	26	5	86	46	104	4
105377573	0	0	0	0	0	0	0	0	0	0
90768	2	1	4	5	6	0	44	1	20	0
100302270	0	0	0	0	0	0	0	0	0	0
105377572	0	0	0	0	0	0	0	0	0	0
105377571	0	0	0	0	0	0	0	0	0	0
105377576	0	0	2	0	0	0	0	0	0	0
1635	696	591	1487	704	1046	356	1414	803	675	374
105377577	0	0	0	0	0	0	0	0	0	0
107986327	0	0	0	0	0	0	0	0	0	0
112268472	0	0	0	0	0	0	0	0	0	0
107986328	0	0	0	0	0	0	0	0	0	0
403315	33	0	19	2	0	0	0	0	0	0
105377578	0	0	0	0	0	0	0	0	0	0
152641	25	7	40	11	5	5	7	12	4	1
80014	36	116	60	684	122	56	213	154	208	35
101928734	0	0	0	0	0	0	0	0	0	0
53842	23	4	19	12	4	3	3	5	3	1
100132463	62	12	122	22	5	1	1	3	2	3
107986217	0	0	1	0	0	0	0	0	0	0
55602	56	86	161	77	110	29	141	122	61	60
389247	0	0	1	0	3	1	1	1	0	0
3622	30	73	77	34	100	28	137	87	48	83
101929996	0	0	0	0	0	0	0	0	0	0
105377579	0	0	0	0	0	0	0	0	0	0
105377580	0	0	0	0	0	0	0	0	0	0
107986329	0	0	0	0	0	0	0	0	0	0
201965	60	93	126	69	228	189	297	217	91	88
60684	0	8	1	5	31	12	133	87	12	36
105377581	0	0	0	0	0	0	0	0	0	0
56977	2	57	4	121	9	25	22	75	3	71
107986330	0	0	0	0	0	0	0	0	0	0
133121	0	2	1	0	1	9	3	27	0	10
105377582	0	0	1	0	0	0	0	0	0	0
105377584	0	0	0	0	0	0	0	0	0	0
728175	0	0	0	0	0	1	1	1	0	0
107986332	0	0	0	0	0	0	0	0	0	0
102723766	0	0	0	0	0	0	0	0	0	0
3660	342	800	420	625	1114	875	1362	1422	549	950
105377585	0	0	1	0	0	0	0	0	0	0
105377586	0	0	0	0	0	0	0	0	0	0
836	316	1033	1414	182	346	271	402	607	197	376
201973	107	273	396	383	290	188	359	437	185	117
79682	51	25	221	9	217	82	260	92	36	49
2180	168	222	29	386	1313	92	507	375	461	110
643036	21	16	19	11	83	0	5	6	12	2
105377587	0	0	0	0	0	0	0	0	0	0
731424	0	0	0	0	0	0	0	0	0	0
100500818	0	0	0	0	0	0	0	0	0	0
100506229	0	0	0	0	1	0	0	0	0	0
100616111	0	0	0	0	0	0	0	0	0	0
107986333	0	0	0	0	0	0	0	0	0	0
391723	0	0	0	0	0	0	0	0	0	0
101928877	0	0	0	0	0	0	0	0	0	0
105377588	0	0	0	0	0	0	0	0	0	0
291	256	337	492	2402	470	683	664	1411	157	332
57587	164	214	557	584	563	169	794	407	360	173
83891	75	167	128	467	519	143	328	208	317	154
55805	3	5	10	9	19	7	5	18	5	8
107986206	0	0	0	0	0	0	0	0	0	0
353322	3	16	31	7	87	52	40	75	16	47
55325	23	135	88	289	287	148	297	363	80	111
441054	2	0	4	0	0	0	0	0	1	0
256309	1	7	0	7	11	3	4	24	3	9
105377590	0	0	0	0	0	0	0	0	0	0
27295	12	57	72	993	168	191	267	421	304	34
8470	0	0	1	13	0	1	1	9	0	0
101928929	2	0	0	0	0	0	0	0	0	0
7098	5	67	5	30	30	43	38	91	14	50
25854	12	88	3	219	48	114	85	148	23	57
651430	0	0	1	0	0	0	0	0	0	0
285440	51	499	145	234	272	171	414	487	121	235
3818	0	19	0	4	1	1	4	3	1	0
2160	0	0	0	0	1	0	0	1	0	0
285441	1	0	0	0	0	0	0	0	0	0
105377596	0	0	0	0	0	0	0	0	0	0
4543	1	6	0	0	4	10	5	21	0	19
2195	241	605	547	388	2789	432	3978	1062	546	928
107986334	0	0	0	0	0	0	0	0	0	0
102723906	0	0	0	0	0	0	0	0	0	0
105377599	0	0	0	0	9	0	7	0	0	0
105377600	0	0	0	0	0	0	0	0	0	0
107986335	0	0	0	0	0	0	0	0	0	0
339975	0	0	2	0	0	0	0	0	0	0
105377602	0	0	0	0	0	0	0	0	0	0
102723920	1	0	0	0	0	0	0	0	0	0
100506272	0	0	0	0	0	0	0	0	0	0
105377604	0	0	0	0	0	0	0	0	0	0
105377603	0	0	0	0	0	0	0	0	0	0
107983963	0	0	0	0	0	0	0	0	0	0
132625	0	0	0	0	0	0	0	0	0	0
205860	0	0	1	0	0	0	0	0	0	0
107986337	0	0	0	0	0	0	0	0	0	0
339976	0	0	0	0	0	0	0	0	0	0
105377606	0	0	0	0	0	0	0	0	0	0
105377607	0	0	0	0	0	0	0	0	0	0
105377608	0	0	0	0	0	0	0	0	0	0
105377609	0	0	0	0	0	0	0	0	0	0
401164	0	0	0	0	1	0	0	1	5	0
101930028	1	0	0	0	0	0	0	0	0	0
105377610	0	0	0	0	0	0	0	0	0	0
105377611	0	0	2	0	0	0	0	0	0	0
105377612	0	0	0	0	0	0	0	0	0	0
105377613	0	0	0	0	0	0	0	0	0	0
105377614	0	0	0	0	0	0	0	0	0	0
105377615	0	0	0	0	0	0	0	0	0	0
101928971	0	0	0	0	0	0	0	0	0	0
105377616	0	0	0	0	0	0	0	0	0	0
728339	0	0	0	0	0	0	0	0	0	0
105377619	0	0	0	0	0	0	0	0	0	0
105377617	0	0	1	0	0	0	0	0	0	0
2483	191	190	395	203	227	154	321	245	144	139
448831	1	0	3	0	0	0	0	0	0	0
100419743	0	0	0	0	0	0	0	0	0	0
107986338	0	0	0	0	0	0	0	0	0	0
100288687	0	0	0	0	0	0	0	0	0	0
100874392	0	0	0	0	0	0	0	0	0	0
105374602	1	0	0	0	0	0	0	0	0	0
153478	17	0	13	9	7	2	3	7	17	4
107986394	0	0	0	0	0	0	0	0	0	0
389257	0	0	1	0	1	0	0	0	0	0
133957	55	140	123	282	219	62	197	163	86	70
6389	246	693	306	585	528	731	824	1213	207	1001
102467073	0	0	0	0	0	0	0	0	0	0
10016	1089	1749	1566	607	1227	1067	1711	1776	616	1079
57491	16	15	34	8	21	21	46	41	8	19
116349	87	56	124	65	37	26	14	45	22	24
11336	351	595	343	1269	547	296	534	653	467	626
6550	226	837	68	3	485	12092	303	496	16	3934
25845	4	2	5	1	11	41	9	2	2	13
100288152	0	0	0	0	6	141	6	2	0	10
107986395	0	0	0	0	0	0	0	0	0	0
100616381	0	0	0	0	0	0	0	0	0	0
105374606	0	0	0	0	0	0	0	0	0	0
105374607	0	0	0	0	0	0	0	0	0	0
105374608	4	1	12	0	2	0	0	0	0	0
100996325	0	0	1	0	0	0	0	0	0	0
55722	151	40	166	182	169	80	257	123	49	72
11076	3	12	14	165	46	23	16	37	3	35
101929898	0	0	0	0	0	0	0	0	0	0
653082	6	22	17	90	71	3	23	27	6	32
101928768	0	0	0	0	0	0	0	0	0	0
79844	3	11	8	38	39	2	17	18	2	19
65980	72	154	151	148	346	110	292	191	121	108
9319	204	21	251	8	190	49	362	104	91	58
100506688	2	3	5	0	1	4	3	5	2	1
85409	69	13	52	36	314	10	276	6	59	6
10723	417	621	148	251	567	246	588	413	395	502
100616479	0	0	0	0	0	0	0	0	0	0
105374612	0	0	0	0	0	0	0	0	0	0
107986396	0	0	0	0	0	0	0	0	0	0
101928857	0	0	0	0	0	0	0	0	0	0
340024	52	740	50	3	3	3	40	349	0	6
348932	2	0	2	0	0	0	0	0	0	0
7015	0	0	2	0	4	1	6	4	0	0
100616235	0	0	0	0	0	0	0	0	0	0
81037	167	284	250	259	538	283	869	530	207	339
100506791	0	0	2	0	0	0	0	0	0	0
6531	1	0	3	0	1	0	3	0	0	0
79888	254	254	228	500	662	130	321	225	435	200
102466103	0	0	0	0	0	0	0	0	0	0
107986397	0	0	0	0	0	0	0	0	0	0
728609	5	16	7	12	22	32	24	46	11	21
728613	8	4	26	18	39	15	18	28	9	26
105374614	0	0	0	0	0	0	0	0	0	0
100422966	0	0	0	0	0	0	0	0	0	0
101929003	0	0	0	0	0	0	0	0	0	0
64979	330	117	654	152	538	368	478	355	142	137
4726	582	341	417	486	579	536	534	780	277	546
101929034	0	0	0	0	0	0	0	0	0	0
50805	0	0	0	0	0	0	0	0	3	0
101929056	0	0	0	0	0	0	0	0	0	0
101929081	0	0	0	0	0	0	0	0	0	0
112267929	0	0	3	0	0	0	0	0	0	0
112267947	1	1	1	0	0	0	0	0	0	0
105374616	0	0	0	0	0	0	0	0	0	0
105374618	0	0	2	0	0	0	0	0	0	0
100506858	0	0	0	0	0	0	0	0	0	0
107986398	0	0	0	0	0	0	0	0	0	0
153572	26	1	0	0	1	0	0	2	8	10
101234261	1	0	0	0	1	0	0	0	0	0
153571	14	3	0	1	1	0	0	0	3	3
105374620	0	0	0	0	0	0	0	0	0	0
107983966	0	0	1	0	0	0	0	0	0	0
107984098	0	0	0	0	0	0	0	0	0	0
105374621	0	0	0	0	0	0	0	0	0	0
102467074	0	0	0	0	0	0	0	0	0	0
285577	0	0	0	0	0	0	0	0	0	0
105374624	0	0	0	0	0	0	0	0	0	0
102467075	0	0	0	0	0	0	0	0	0	0
79192	0	0	0	0	0	0	0	0	0	0
107986399	0	0	0	0	0	0	0	0	0	0
105374625	0	0	0	0	0	0	0	0	0	0
105374626	0	0	0	0	0	0	0	0	0	0
105374627	0	0	1	0	0	0	0	0	0	0
107986400	0	0	1	0	0	0	0	0	0	0
101929153	0	0	0	0	0	0	0	0	0	0
105374629	0	0	0	0	0	0	0	0	0	0
105374630	0	0	0	0	0	0	0	0	0	0
340094	0	0	0	0	0	0	0	0	0	0
105374631	0	0	0	0	0	0	0	0	0	0
101929176	0	0	0	0	0	0	0	0	0	0
170690	0	10	0	2	6	3	16	3	86	0
101929200	0	0	0	0	0	1	0	0	0	0
23379	40	57	42	118	251	69	325	155	96	78
105374634	0	0	0	0	0	0	0	0	0	0
105374636	0	0	0	0	0	0	0	0	0	0
401172	0	2	0	0	0	0	0	0	0	0
84246	200	157	432	236	220	69	279	225	114	92
134111	0	21	1	328	11	10	26	49	29	20
105374639	0	0	0	0	0	0	0	0	0	0
255167	14	2	4	38	2	1	3	13	22	0
54888	191	242	225	256	689	278	893	421	212	325
6715	96	73	93	32	212	71	166	85	88	103
100505625	0	0	0	0	0	0	0	0	0	0
11044	51	36	57	91	86	40	175	88	49	45
107986401	0	0	0	0	0	0	0	0	0	0
102724943	0	0	1	0	0	0	0	0	0	0
109729133	0	0	0	0	0	0	0	0	0	0
100422999	0	0	0	0	0	0	0	0	0	0
105374641	0	0	0	0	0	0	0	0	0	0
105374642	0	0	0	0	0	0	0	0	0	0
107986402	0	0	0	0	0	0	0	0	0	0
105374643	0	0	0	0	0	0	0	0	0	0
442132	2	0	2	0	0	0	0	0	0	0
105379638	0	0	0	0	0	0	0	0	0	0
101929261	0	0	0	0	0	0	0	0	0	0
105374645	0	0	0	0	0	0	0	0	0	0
105374644	0	0	0	0	0	0	0	0	0	0
107986403	0	0	0	0	0	0	0	0	0	0
108	19	9	30	154	4	5	29	57	15	9
105374646	0	0	0	0	0	0	0	0	0	0
134121	0	0	1	2	2	0	5	1	2	0
4552	71	73	63	123	207	144	288	280	84	129
79072	38	48	76	9	106	97	165	113	33	35
102723339	0	0	0	0	0	0	0	0	0	0
729506	10	2	13	12	14	5	1	3	1	5
100505738	213	114	327	151	104	235	198	245	24	37
100616142	0	0	0	0	0	0	0	0	0	0
105374647	0	0	0	0	0	0	0	0	0	0
101929307	0	0	0	0	0	0	0	0	0	0
101929284	0	0	0	0	0	0	0	0	0	0
9037	305	415	143	34	596	238	502	349	225	224
100616326	0	0	0	0	0	0	0	0	0	0
101929338	0	0	0	0	0	0	0	0	0	0
100505806	0	0	0	0	1	0	0	0	0	0
100113384	0	0	0	0	0	1	0	0	0	0
101929359	0	0	0	0	0	0	0	0	0	0
50834	21	1	31	0	0	0	0	0	0	0
285692	1	0	1	0	0	0	0	0	0	0
105374649	0	0	0	0	0	0	0	0	0	0
105374648	0	0	0	0	0	0	0	0	0	0
107986405	0	0	0	0	0	0	0	0	0	0
134145	144	117	128	177	202	66	185	164	76	76
22948	2902	1453	3131	1180	3877	1273	4442	2184	1615	1886
134147	172	1009	324	232	609	2056	970	3107	168	1142
105374651	0	0	0	0	0	0	0	0	0	0
101929977	0	0	0	0	0	0	0	0	0	0
10299	189	619	276	862	1089	383	1295	1245	364	652
113218502	0	0	0	0	0	0	0	0	0	0
100505845	0	0	0	0	0	0	0	0	0	0
83853	7	4	5	3	13	2	6	7	2	2
105369214	0	0	0	0	0	0	0	0	0	0
102465138	0	0	0	0	0	0	0	0	0	0
101929412	0	0	0	0	0	0	0	0	0	0
389273	0	0	0	0	0	0	0	0	0	0
651746	2	21	1	24	15	7	16	24	12	12
1611	532	1442	526	412	1562	1050	1627	1380	1217	1183
105374652	0	0	0	0	0	0	0	0	0	0
102723441	0	0	0	0	0	0	0	0	0	0
105374654	0	0	0	0	0	0	0	0	0	0
1501	1	1	1	35	1	3	1	7	3	1
105374656	0	0	0	0	0	0	0	0	0	0
105374655	11	0	4	2	1	0	0	0	0	0
404663	0	0	14	0	0	0	0	0	0	0
105374657	0	0	0	0	0	0	0	0	0	0
105374658	0	0	0	0	0	0	0	0	0	0
105374659	0	0	0	0	0	0	0	0	0	0
105374660	0	0	2	0	1	0	0	0	0	0
1767	0	1	1	1	9	7	25	10	0	1
7204	292	770	261	1295	1070	407	771	852	875	656
109623458	0	0	0	0	0	0	0	0	0	0
54491	69	436	978	16	634	337	422	776	140	321
106635684	0	0	2	1	1	0	0	1	0	0
90268	81	64	133	160	137	137	246	182	94	94
56172	254	299	242	192	488	211	567	464	480	328
100130744	1	0	0	0	1	1	1	1	0	0
100616271	0	0	0	0	0	0	0	0	0	0
105374661	0	0	1	0	0	0	0	0	0	0
107986376	0	0	0	0	0	0	0	0	0	0
101929454	0	0	0	0	0	0	0	0	0	0
23194	11	161	23	691	95	68	200	262	229	69
101929472	0	0	0	0	0	0	0	0	0	0
107986343	0	0	0	0	0	0	0	0	0	0
100126347	0	0	0	0	0	0	0	0	0	0
107986406	0	0	1	0	1	0	0	0	0	0
441061	1	0	0	0	0	0	0	0	0	0
107986407	0	0	0	0	0	0	0	0	0	0
105379640	1	0	0	0	0	0	0	0	0	0
401176	0	0	0	0	0	0	0	0	0	0
101929505	0	0	0	0	0	0	0	0	0	0
105374663	0	0	0	0	0	0	0	0	0	0
90441	93	134	97	70	72	44	138	190	61	158
54463	120	1279	403	133	218	167	143	914	45	314
101929524	0	0	0	0	1	0	0	0	0	0
4651	383	933	438	169	572	330	672	673	331	937
285696	0	3	0	0	1	0	0	0	0	0
113218490	0	0	0	0	0	0	0	0	0	0
105374664	0	0	1	0	0	0	0	0	0	0
10409	44	89	15	100	141	42	103	55	203	29
401177	0	0	0	0	0	0	0	0	0	0
101929544	0	0	0	0	0	0	0	0	0	0
102723526	0	0	0	0	0	0	0	0	0	0
340096	0	0	0	0	0	0	0	0	0	0
391769	0	0	0	0	0	0	0	0	0	0
105374666	0	0	0	0	0	0	0	0	0	0
646241	0	0	0	0	0	0	0	0	0	0
105374668	0	0	0	0	0	0	0	0	0	0
107986408	0	0	0	0	0	0	0	0	0	0
105374669	0	0	0	0	0	0	0	0	0	0
1016	0	0	0	0	0	0	0	1	0	0
105374672	0	0	0	0	0	0	0	0	0	0
102725105	0	0	0	0	0	0	0	0	0	0
105374676	0	0	1	0	0	0	0	0	0	0
105374677	0	0	0	0	0	0	0	0	0	0
112267938	0	0	0	0	0	0	0	0	0	0
105374673	0	0	0	0	0	0	0	0	0	0
105374678	0	0	0	0	0	0	0	0	0	0
102723561	1	0	0	0	0	0	1	0	0	0
728411	14	8	14	16	47	58	70	63	17	10
105374685	0	0	0	0	0	0	0	0	0	0
1010	0	0	0	0	1	0	114	0	0	0
105374683	0	0	0	0	0	0	0	0	0	0
106635539	0	0	0	0	0	0	0	0	0	0
107986345	0	0	0	0	0	0	0	0	0	0
5369	28	4	39	2	0	1	3	0	0	0
105374682	0	0	0	0	0	0	0	0	0	0
105374681	0	0	0	0	0	0	0	0	0	0
101929617	0	0	0	0	0	0	0	0	0	0
105374686	0	0	0	0	0	0	0	0	0	0
105374687	0	0	0	0	0	0	0	0	0	0
105374688	0	0	0	0	0	0	0	0	0	0
56979	1	0	3	0	0	0	0	0	0	0
107986377	0	0	0	0	0	0	0	0	0	0
439936	0	0	0	0	0	1	0	0	0	0
105374689	0	0	0	0	0	0	0	0	0	0
1008	0	6	0	1	1	2	0	0	0	0
340107	0	0	0	0	0	0	0	0	0	0
105374694	0	0	0	0	0	0	0	0	0	0
105374693	0	0	0	0	0	0	0	0	0	0
1007	0	0	6	0	0	0	0	0	0	0
105374695	0	0	0	0	0	0	0	0	0	0
643401	10	0	6	2	4	1	0	1	11	0
105374696	0	0	0	0	0	0	0	0	0	0
105374698	0	0	0	0	0	0	0	0	0	0
105374701	0	0	0	0	0	0	0	0	0	0
107986409	0	0	0	0	0	0	0	0	0	0
729862	11	3	39	0	0	0	0	0	0	0
107986410	0	0	0	0	0	0	0	0	0	0
101929645	0	0	1	0	0	0	0	0	0	0
105374699	0	0	0	0	0	0	0	0	0	0
101929660	0	0	0	0	0	0	0	0	0	0
101929681	0	0	0	0	0	0	0	0	0	0
105374702	0	0	0	0	0	0	0	0	0	0
105374703	0	0	0	0	0	0	0	0	0	0
105374704	0	0	0	0	0	0	0	0	0	0
105374705	0	0	0	0	0	0	0	0	0	0
105374706	0	0	0	0	0	0	0	0	0	0
105374707	0	0	0	0	0	0	0	0	0	0
1004	22	27	21	52	69	8	105	45	95	18
105374709	0	0	0	0	0	0	0	0	0	0
29102	158	242	125	276	568	216	551	319	139	215
55322	153	211	91	184	213	140	277	219	154	204
23037	1	6	3	9	6	1	4	5	6	6
100422874	0	0	0	0	0	0	0	0	0	0
105374711	0	0	1	0	0	0	0	0	0	0
64083	304	793	422	579	687	422	993	1054	387	648
54545	65	140	171	256	104	58	254	175	85	97
51663	103	180	193	283	710	266	886	576	240	256
693164	0	0	0	0	0	0	0	0	0	0
10923	1238	1022	2835	767	1159	772	2098	1546	578	654
105374714	1	0	0	0	0	1	0	0	0	0
4883	5	41	15	142	96	51	239	82	360	0
340113	6	1	7	0	1	0	1	1	0	0
105374715	0	0	0	0	0	0	0	0	0	0
105374716	0	0	0	0	0	0	0	0	0	0
107986411	0	0	0	0	0	0	0	0	0	0
6897	1137	784	1174	1156	1461	574	2110	1273	628	612
105374717	0	0	0	0	0	0	0	0	0	0
81792	12	12	45	25	70	6	341	22	354	3
51289	99	4	99	2	3	0	4	0	2	0
51151	0	1	1	1	1	1	0	4	1	0
23600	204	557	768	36	296	174	222	998	100	196
100534612	211	657	787	141	355	196	318	1097	255	203
114899	13	121	31	123	112	61	135	129	170	23
646652	174	34	162	52	65	9	29	30	64	47
105374719	0	0	0	0	0	0	0	0	0	0
105374721	0	0	0	0	0	0	0	0	0	0
105374723	0	0	0	0	0	0	0	0	0	0
26064	16	39	39	241	162	122	185	128	374	38
101929704	0	0	0	0	0	0	0	0	0	0
153657	0	0	0	1	0	1	0	0	0	0
5810	69	70	145	80	185	100	290	175	96	69
55299	368	107	560	149	440	114	818	325	148	184
134218	313	620	384	1196	661	406	689	743	317	308
64902	0	1	2	0	0	0	0	2	0	0
5618	45	59	83	4	106	16	32	99	30	48
79925	2	1	3	3	2	0	1	0	1	1
105374724	0	0	0	0	0	0	0	0	0	0
3575	66	79	47	12	133	32	348	160	98	121
133690	1	0	0	0	0	0	0	1	0	0
100506406	0	0	0	0	0	0	0	0	0	0
133688	1	0	2	1	0	0	0	0	0	0
167127	0	0	0	1	1	1	1	0	0	0
92255	22	55	40	31	58	44	155	122	32	54
693165	0	0	0	0	0	0	0	0	0	0
6502	358	98	455	164	438	176	758	285	204	293
133686	83	140	167	424	253	84	469	335	107	97
202151	0	0	0	6	0	0	4	4	0	0
6507	12	17	12	4	59	4	170	15	55	8
107986413	0	0	0	0	0	0	0	0	0	0
107986412	0	0	0	0	0	0	0	0	0	0
646719	0	0	1	0	0	0	2	0	1	0
25836	224	557	446	865	941	410	1032	1125	322	544
65250	15	72	6	156	86	40	165	142	64	60
105374727	0	0	0	0	0	0	0	0	0	0
9631	255	121	159	186	464	88	646	183	170	195
55100	172	201	273	233	308	165	286	292	127	123
2668	0	1	0	4	0	0	0	0	0	1
100861519	0	0	0	0	0	0	0	0	0	0
105374728	0	0	0	0	0	0	0	0	0	0
105374729	0	0	0	0	0	0	0	0	0	0
105374731	0	0	0	0	0	0	0	0	0	0
105374730	0	0	0	0	0	0	0	0	0	0
101929745	0	0	0	0	0	0	0	0	0	0
133584	19	21	17	34	42	4	42	38	32	23
100852408	0	0	1	0	0	0	0	0	0	0
100506475	0	0	0	0	0	0	0	0	0	0
105374732	0	0	0	0	0	0	0	0	0	0
3977	0	6	0	6	1	3	0	13	0	1
100506495	0	0	1	0	0	1	0	1	0	0
100500824	0	0	0	0	0	0	0	0	0	0
105374735	0	0	0	0	0	0	0	0	0	0
101929768	0	0	0	0	0	0	0	0	0	0
101926904	0	0	0	0	0	0	0	0	0	0
107986414	0	0	0	0	0	0	0	0	0	0
105374733	0	0	0	0	0	0	0	0	0	0
112267930	0	0	0	0	0	0	0	0	0	0
9180	11	66	23	106	114	27	252	85	234	36
253260	107	168	202	160	366	121	340	305	141	143
2533	38	173	46	139	434	205	613	275	262	214
735	0	0	0	0	0	0	0	0	0	0
1601	69	388	152	186	531	166	527	459	395	171
112267931	0	0	0	0	0	0	0	0	0	0
101926940	0	0	0	0	0	0	0	0	0	0
102467077	0	0	0	0	0	0	0	0	0	0
105374736	0	0	0	0	0	0	0	0	0	0
105374737	0	0	0	0	0	0	0	0	0	0
5734	151	573	20	446	248	450	241	842	350	1227
23548	101	225	160	265	248	160	305	408	107	110
5562	122	318	231	149	387	179	493	447	213	362
6167	1484	230	1186	192	814	328	829	496	513	320
619564	0	0	0	0	1	0	0	0	0	0
84674	2	26	21	7	43	15	56	9	34	10
730	0	185	5	411	524	303	358	1328	440	55
133558	0	0	1	0	0	0	0	0	0	0
105374739	0	0	1	0	0	0	0	0	0	0
729	0	4	1	0	1	0	1	2	3	0
102723740	1	0	0	0	0	0	0	0	0	0
345557	5	15	0	12	2	3	4	19	3	0
105374740	0	0	0	0	0	0	0	0	0	0
5019	129	92	20	523	186	98	268	322	114	123
102723752	0	0	0	0	0	0	0	0	0	0
100874002	0	0	0	0	0	0	0	0	0	0
285636	68	68	90	99	48	16	156	122	73	96
26272	40	39	121	24	35	22	73	69	35	27
101926960	0	0	0	0	0	0	0	0	0	0
2690	14	89	17	125	72	21	52	280	80	29
100129792	116	10309	397	433	954	1747	5082	10483	621	1022
6414	116	10319	397	432	954	1745	5088	10484	620	1024
105374745	0	0	0	0	0	0	0	0	0	0
643977	0	0	0	0	0	0	1	0	0	0
105374746	0	0	0	0	0	0	0	0	0	0
648987	30	11	71	5	36	5	26	17	10	8
105374748	0	0	1	0	0	1	0	0	0	0
389289	15	2	12	3	5	3	14	9	4	8
153684	1	17	2	13	10	5	16	16	6	4
100132356	30	48	48	15	51	17	63	44	46	41
100506639	0	0	0	0	0	0	0	0	1	0
7690	117	35	82	46	171	103	516	370	59	62
167359	1	7	0	15	4	2	0	8	5	4
3157	768	355	362	249	1072	231	741	689	394	635
56477	661	6090	76	7	206	3721	359	4838	8	2530
64417	91	61	271	40	90	38	198	109	47	44
105374749	0	0	1	0	0	0	0	0	0	0
375444	23	2	34	7	19	7	22	12	6	6
10605	336	375	787	691	457	152	1069	786	426	358
100652772	0	0	1	0	1	1	2	1	0	0
23530	218	368	187	657	588	362	848	886	199	407
2255	0	27	1	113	15	6	45	135	26	9
101927075	0	0	1	0	0	0	0	0	0	0
102723839	0	0	0	0	0	0	0	0	0	0
100506674	0	0	0	0	0	0	0	0	0	0
10884	225	148	242	221	978	483	1317	960	305	453
348980	0	0	9	2	62	1	1	2	1	2
133418	21	98	588	61	194	178	807	382	329	256
79668	29	94	298	133	322	75	569	344	207	108
100287592	0	0	0	0	0	0	0	0	0	0
107986379	0	0	0	0	0	0	0	0	0	0
642366	1	0	1	0	0	0	0	0	0	0
3670	0	22	0	0	0	1	14	36	13	0
105378959	0	0	0	0	0	0	0	0	0	0
105378960	0	0	0	0	0	0	0	0	0	0
105378961	0	0	0	0	0	0	0	0	0	0
105378962	0	0	0	0	0	0	0	0	0	0
105378963	0	0	3	0	1	0	0	0	0	0
105378964	0	0	0	0	0	0	0	0	0	0
3672	159	477	553	2691	847	673	2818	1868	771	406
53918	75	107	134	240	454	117	460	261	223	100
3673	151	110	209	25	753	62	2405	199	274	194
4338	2	3	2	12	10	9	8	8	2	4
257396	25	29	81	11	18	17	16	43	4	25
107986380	0	0	1	0	0	0	0	0	0	0
105378965	0	0	0	0	0	0	0	0	0	0
10468	1	31	10	34	22	18	89	26	45	22
4724	804	654	899	960	938	1155	1240	1801	782	1303
